True,top_lane,Akali,10,3.4285714285714284,0,1,2
False,mid_lane,Akali,4,1.8,0,1,1
True,top_lane,Irelia,5,1.75,0,1,2
True,top_lane,Akali,9,2.5,0,2,4
False,top_lane,Akali,1,0.6,0,1,1
False,top_lane,Akali,4,4.0,0,2,3
True,top_lane,Akali,4,1.3333333333333333,0,1,1
False,top_lane,Akali,10,10.5,2,3,4
False,top_lane,Irelia,5,3.0,1,3,3
True,top_lane,Camille,10,4.333333333333333,0,1,1
True,top_lane,Akali,6,3.3333333333333335,0,1,3
False,top_lane,Akali,6,8.0,0,0,2
True,top_lane,Akali,4,3.0,0,0,1
True,top_lane,Irelia,3,2.6,0,0,0
True,top_lane,Camille,6,6.0,0,1,4
False,top_lane,Akali,14,5.0,1,3,5
True,top_lane,Camille,10,10.0,0,2,2
True,top_lane,Irelia,14,7.666666666666667,1,5,5
True,mid_lane,Irelia,1,0.3333333333333333,0,0,1
True,top_lane,Akali,4,6.0,0,0,2
False,jungle,Kindred,4,2.5,1,3,4
False,jungle,Kindred,7,14.0,2,2,5
False,jungle,Kindred,9,2.0,2,4,5
True,jungle,Kindred,8,18.0,1,2,6
False,jungle,Kindred,6,3.3333333333333335,1,1,4
False,jungle,Kindred,14,5.0,1,1,5
True,mid_lane,Annie,4,1.3333333333333333,0,1,4
False,mid_lane,Rumble,14,3.857142857142857,1,2,6
False,mid_lane,Rumble,3,3.6666666666666665,0,1,3
True,mid_lane,Rumble,10,5.333333333333333,0,1,3
True,mid_lane,Rumble,2,4.0,0,0,1
False,mid_lane,Rumble,17,15.0,1,5,8
False,mid_lane,Rumble,8,13.0,2,4,7
True,jungle,Ekko,6,1.5,0,0,2
False,jungle,Ekko,12,2.1,1,2,5
True,top_lane,Fizz,4,1.1428571428571428,0,1,3
False,jungle,Ekko,6,1.5555555555555556,0,1,1
False,jungle,Ekko,6,2.2,2,4,5
True,jungle,Ekko,3,1.2307692307692308,0,0,1
True,top_lane,Fiora,5,1.75,0,0,1
True,top_lane,Fiora,5,5.0,0,3,5
True,bot_lane,Kai'Sa,1,0.875,0,1,1
False,bot_lane,Jhin,5,1.8333333333333333,0,0,3
False,bot_lane,Xayah,4,1.4,0,3,3
True,bot_lane,Xayah,6,1.75,1,1,2
False,bot_lane,Xayah,6,13.0,2,4,4
True,top_lane,Sett,4,1.3333333333333333,0,0,1
False,top_lane,Aatrox,1,0.5,1,1,1
False,bot_lane,Xayah,4,1.75,0,2,4
True,bot_lane,Xayah,7,1.8333333333333333,1,3,4
False,bot_lane,Xayah,4,1.0,0,3,4
False,bot_lane,Xayah,1,0.2,0,0,0
True,top_lane,Aatrox,1,1.25,0,0,1
True,bot_lane,Xayah,10,20.0,2,4,7
False,top_lane,Aatrox,9,4.0,1,3,6
False,bot_lane,Xayah,9,2.0,0,2,3
False,bot_lane,Xayah,4,5.0,0,0,0
False,bot_lane,Xayah,7,5.666666666666667,1,3,4
True,bot_lane,Xayah,14,8.0,0,1,3
True,utility,Janna,0,9.0,0,0,0
False,utility,Seraphine,3,2.0,1,1,1
False,utility,Seraphine,0,6.5,0,0,0
False,utility,Janna,2,3.0,0,0,1
True,utility,Janna,1,2.0,0,1,1
False,utility,Janna,1,6.666666666666667,1,1,1
False,utility,Janna,0,1.5,0,0,0
True,utility,Janna,0,7.5,0,0,0
True,utility,Janna,0,5.0,0,0,0
False,utility,Janna,0,10.0,0,0,0
True,utility,Janna,0,8.0,0,0,0
True,utility,Seraphine,4,2.6666666666666665,0,1,2
True,bot_lane,Seraphine,6,12.0,0,0,2
True,bot_lane,Seraphine,2,3.5,0,0,0
False,bot_lane,Seraphine,7,21.0,2,4,5
True,utility,Janna,0,0.8333333333333334,0,0,0
True,utility,Seraphine,3,3.5,0,1,2
True,utility,Seraphine,3,9.0,0,1,1
True,utility,Seraphine,0,3.0,0,0,0
True,utility,Seraphine,0,3.5,0,0,0
True,utility,Rakan,2,1.5,1,1,1
False,utility,Leona,1,1.5714285714285714,0,1,1
True,jungle,Kindred,10,13.0,1,3,8
False,jungle,Hecarim,9,4.0,0,2,4
True,jungle,Hecarim,5,2.0,1,2,3
False,utility,Rakan,2,3.25,0,0,1
False,mid_lane,Ekko,5,1.0,0,0,1
True,mid_lane,Ekko,14,18.0,2,2,6
False,mid_lane,Ekko,14,4.0,0,0,1
True,mid_lane,Ekko,8,2.4,1,2,3
False,utility,Renata Glasc,1,0.8181818181818182,0,0,0
True,utility,Renata Glasc,2,3.8333333333333335,0,1,2
False,utility,Nautilus,1,4.666666666666667,0,0,1
False,utility,Renata Glasc,0,3.0,0,0,0
False,utility,Renata Glasc,2,4.2,0,0,0
True,utility,Karma,1,1.8181818181818181,0,1,1
True,utility,Thresh,2,0.8571428571428571,1,1,1
True,utility,Rakan,1,2.4285714285714284,1,1,1
True,jungle,Hecarim,12,14.0,1,2,5
True,top_lane,Akali,10,3.4285714285714284,0,1,2
False,mid_lane,Akali,4,1.8,0,1,1
True,top_lane,Irelia,5,1.75,0,1,2
True,top_lane,Akali,9,2.5,0,2,4
False,top_lane,Akali,1,0.6,0,1,1
False,top_lane,Akali,4,4.0,0,2,3
True,top_lane,Akali,4,1.3333333333333333,0,1,1
False,top_lane,Akali,10,10.5,2,3,4
False,top_lane,Irelia,5,3.0,1,3,3
True,top_lane,Camille,10,4.333333333333333,0,1,1
True,top_lane,Akali,6,3.3333333333333335,0,1,3
False,top_lane,Akali,6,8.0,0,0,2
True,top_lane,Akali,4,3.0,0,0,1
True,top_lane,Irelia,3,2.6,0,0,0
True,top_lane,Camille,6,6.0,0,1,4
False,top_lane,Akali,14,5.0,1,3,5
True,top_lane,Camille,10,10.0,0,2,2
True,top_lane,Irelia,14,7.666666666666667,1,5,5
True,mid_lane,Irelia,1,0.3333333333333333,0,0,1
True,top_lane,Akali,4,6.0,0,0,2
True,jungle,Nocturne,7,3.75,0,1,2
True,utility,Lux,10,2.7777777777777777,0,2,4
True,utility,Lux,1,0.75,0,0,1
True,utility,Lux,4,1.2857142857142858,1,1,3
False,utility,Leona,2,2.3076923076923075,0,0,0
True,utility,Leona,3,5.666666666666667,1,2,3
True,mid_lane,Annie,3,0.8888888888888888,0,1,2
True,utility,Lux,1,1.5,0,0,1
False,utility,Lux,1,1.25,0,0,0
False,utility,Lux,9,4.75,1,2,4
False,top_lane,Annie,0,0.3333333333333333,0,0,0
True,utility,Lux,4,2.3,0,0,0
False,mid_lane,Annie,1,0.18181818181818182,0,0,1
False,jungle,Nocturne,1,0.6666666666666666,0,0,0
False,jungle,Fiddlesticks,4,1.125,0,1,2
False,jungle,Fiddlesticks,2,1.0,0,0,1
True,jungle,Fiddlesticks,3,1.75,0,1,2
False,jungle,Fiddlesticks,7,1.8,0,2,3
False,jungle,Fiddlesticks,5,4.4,0,0,2
True,jungle,Fiddlesticks,1,0.8888888888888888,0,0,1
False,mid_lane,Wukong,4,0.9230769230769231,0,1,1
False,mid_lane,Sylas,5,1.0,1,1,2
True,jungle,Graves,0,0.3333333333333333,0,0,0
True,jungle,Volibear,1,2.25,0,0,0
False,mid_lane,Sylas,2,1.2222222222222223,0,2,2
False,mid_lane,Wukong,4,0.6,0,2,3
False,mid_lane,Wukong,4,2.1666666666666665,0,3,3
True,mid_lane,Wukong,7,1.8333333333333333,1,2,2
True,mid_lane,Wukong,7,6.5,2,2,4
False,mid_lane,Sylas,3,1.0,1,2,3
False,mid_lane,Sylas,3,0.7777777777777778,0,0,1
False,mid_lane,Sylas,6,8.0,0,2,4
True,mid_lane,Sylas,13,3.6,1,1,4
False,mid_lane,Sylas,14,3.5,0,4,8
True,mid_lane,Sylas,7,2.2,0,2,5
False,mid_lane,Wukong,17,8.333333333333334,0,4,8
False,mid_lane,Sylas,10,3.2,0,4,6
True,mid_lane,Wukong,4,1.4285714285714286,0,1,2
False,mid_lane,Sylas,17,2.8181818181818183,2,4,6
True,mid_lane,Sylas,12,2.2222222222222223,2,2,3
False,utility,Nautilus,1,1.0,0,0,0
True,utility,Senna,3,1.1,0,0,2
True,utility,Senna,4,6.25,0,0,0
False,utility,Senna,6,6.5,0,1,3
True,mid_lane,Xerath,1,2.0,0,0,1
False,bot_lane,Ezreal,8,3.0,0,1,2
False,utility,Karma,4,4.666666666666667,1,2,2
True,utility,Karma,6,7.333333333333333,0,1,2
False,utility,Blitzcrank,1,0.3333333333333333,0,0,1
True,utility,Ashe,1,0.7777777777777778,0,0,0
True,jungle,Lee Sin,3,0.6666666666666666,1,1,2
False,mid_lane,Jayce,6,2.5714285714285716,0,0,0
True,utility,Xerath,4,1.1666666666666667,0,0,1
True,utility,Morgana,9,2.7777777777777777,1,2,2
True,utility,Ashe,2,1.1666666666666667,0,0,1
True,utility,Xerath,1,1.0,0,0,0
False,utility,Senna,1,0.5,1,1,1
True,utility,Ashe,3,6.0,0,3,3
False,top_lane,Mordekaiser,8,1.875,0,3,3
False,top_lane,Gwen,3,0.7857142857142857,0,0,1
True,top_lane,Darius,3,0.6666666666666666,0,1,2
False,top_lane,Wukong,3,0.8,0,0,0
True,top_lane,Tahm Kench,3,0.7142857142857143,0,0,1
True,bot_lane,Samira,2,1.0,0,2,2
False,top_lane,Sett,7,1.25,0,0,0
False,top_lane,Darius,2,0.5454545454545454,0,1,1
False,top_lane,Wukong,2,1.2857142857142858,0,1,2
True,bot_lane,Kai'Sa,11,3.0,2,4,6
True,bot_lane,Jinx,15,3.111111111111111,1,2,4
True,bot_lane,Kai'Sa,9,1.5454545454545454,2,4,5
False,top_lane,Tahm Kench,2,1.7142857142857142,1,2,2
False,top_lane,Wukong,3,2.75,0,0,0
True,top_lane,Wukong,9,1.3846153846153846,0,0,0
True,top_lane,Wukong,3,2.75,1,1,1
False,top_lane,Wukong,2,0.6666666666666666,0,0,2
True,top_lane,Darius,1,0.4444444444444444,0,1,1
True,top_lane,Darius,4,1.3333333333333333,1,1,2
True,top_lane,Akali,10,3.4285714285714284,0,1,2
False,mid_lane,Akali,4,1.8,0,1,1
True,top_lane,Irelia,5,1.75,0,1,2
True,top_lane,Akali,9,2.5,0,2,4
False,top_lane,Akali,1,0.6,0,1,1
False,top_lane,Akali,4,4.0,0,2,3
True,top_lane,Akali,4,1.3333333333333333,0,1,1
False,top_lane,Akali,10,10.5,2,3,4
False,top_lane,Irelia,5,3.0,1,3,3
True,top_lane,Camille,10,4.333333333333333,0,1,1
True,top_lane,Akali,6,3.3333333333333335,0,1,3
False,top_lane,Akali,6,8.0,0,0,2
True,top_lane,Akali,4,3.0,0,0,1
True,top_lane,Irelia,3,2.6,0,0,0
True,top_lane,Camille,6,6.0,0,1,4
False,top_lane,Akali,14,5.0,1,3,5
True,top_lane,Camille,10,10.0,0,2,2
True,top_lane,Irelia,14,7.666666666666667,1,5,5
True,mid_lane,Irelia,1,0.3333333333333333,0,0,1
True,top_lane,Akali,4,6.0,0,0,2
False,mid_lane,Talon,11,6.25,0,1,4
True,mid_lane,Gragas,8,1.8333333333333333,1,3,5
True,mid_lane,Gragas,4,2.75,0,1,2
True,mid_lane,Gragas,7,1.8571428571428572,1,2,3
True,top_lane,Sion,4,1.0,0,0,1
True,jungle,Talon,12,4.0,0,0,3
True,mid_lane,Gragas,13,3.1666666666666665,0,2,6
False,mid_lane,Gragas,13,12.5,1,3,4
True,mid_lane,Gragas,13,1.8571428571428572,1,1,1
False,mid_lane,Gragas,12,3.5,0,2,5
False,mid_lane,Gragas,11,4.666666666666667,2,3,4
False,mid_lane,Gragas,10,1.7142857142857142,2,4,5
True,mid_lane,Gragas,5,3.3333333333333335,0,1,3
True,top_lane,Gragas,5,2.25,1,1,2
False,mid_lane,Gragas,8,2.8,0,0,1
True,mid_lane,Gragas,12,2.6666666666666665,0,1,3
False,mid_lane,Gragas,10,3.25,1,4,7
False,mid_lane,Gragas,9,6.5,1,2,6
True,mid_lane,Gragas,9,2.6666666666666665,0,0,1
True,mid_lane,Gragas,14,2.3333333333333335,1,6,8
True,bot_lane,Vayne,6,2.0,1,3,3
False,bot_lane,Vayne,4,2.4444444444444446,1,1,1
True,bot_lane,Vayne,2,0.8333333333333334,0,1,2
True,bot_lane,Vayne,18,12.0,3,9,9
True,bot_lane,Vayne,7,2.3333333333333335,2,2,3
False,bot_lane,Vayne,13,2.2222222222222223,3,4,8
False,bot_lane,Vayne,12,3.5,0,1,6
False,bot_lane,Vayne,9,2.5555555555555554,3,5,8
True,bot_lane,Vayne,6,4.333333333333333,0,2,3
True,bot_lane,Vayne,8,1.6666666666666667,1,3,3
False,jungle,Vayne,5,1.7142857142857142,1,4,4
False,bot_lane,Vayne,8,1.5833333333333333,0,0,2
False,bot_lane,Jhin,3,1.0,1,2,2
True,bot_lane,Jhin,14,6.6,0,1,3
True,bot_lane,Vayne,3,2.0,1,2,3
False,bot_lane,Vayne,12,2.7142857142857144,1,4,5
True,jungle,Graves,10,1.8,0,2,5
True,bot_lane,Vayne,13,1.75,0,3,5
False,bot_lane,Vayne,17,4.5,0,0,3
False,jungle,Nidalee,29,4.444444444444445,0,6,8
True,jungle,Nidalee,11,6.5,3,8,9
True,jungle,Nidalee,15,6.25,2,3,3
True,jungle,Nidalee,7,17.0,0,2,4
True,jungle,Nidalee,6,7.333333333333333,1,4,5
True,jungle,Nidalee,14,7.666666666666667,1,3,5
False,jungle,Nidalee,8,6.0,1,1,2
False,jungle,Nidalee,11,3.2,0,1,3
True,jungle,Nidalee,6,4.0,1,3,5
False,jungle,Nidalee,11,20.0,0,2,5
False,jungle,Elise,8,1.375,1,3,4
False,jungle,Fiddlesticks,12,19.0,0,0,2
True,jungle,Fiddlesticks,5,4.0,0,1,2
True,jungle,Fiddlesticks,6,4.2,0,2,2
False,jungle,Fiddlesticks,4,2.4285714285714284,0,0,1
True,jungle,Fiddlesticks,12,5.333333333333333,0,2,4
False,jungle,Fiddlesticks,6,1.8333333333333333,0,0,2
False,jungle,Fiddlesticks,2,4.0,0,0,2
True,jungle,Fiddlesticks,8,4.666666666666667,1,3,5
True,jungle,Fiddlesticks,16,29.0,1,3,6
False,jungle,Kayn,2,0.7142857142857143,1,2,2
False,jungle,Kayn,12,2.3333333333333335,1,1,1
False,jungle,Kayn,8,2.6,0,0,2
True,mid_lane,Draven,1,0.5,0,0,0
False,top_lane,Draven,3,0.25,1,1,1
False,jungle,Jax,11,1.6666666666666667,1,2,3
True,mid_lane,Draven,11,1.4545454545454546,1,1,3
True,mid_lane,Draven,7,3.0,0,2,7
False,mid_lane,Draven,5,5.0,1,2,4
False,mid_lane,Draven,13,1.9,1,2,3
True,jungle,Jax,4,0.9,0,1,1
False,jungle,Master Yi,6,1.6,0,0,2
False,jungle,Kayn,23,3.1,1,3,7
True,bot_lane,Ezreal,2,1.0,0,1,1
True,jungle,Master Yi,8,1.5555555555555556,2,4,4
False,jungle,Kayn,6,1.0,0,0,1
True,jungle,Kayn,10,2.5714285714285716,2,2,3
False,mid_lane,Draven,1,0.2857142857142857,0,0,0
False,bot_lane,Draven,4,1.8333333333333333,0,0,3
True,jungle,Kayn,7,1.3,0,0,1
